     254     183     792    2010       2       1       0 0099367226     0087329507     0099368549           0  1
     255     156     722    1988       2       1       0 0099367234     0082631078     0099368373           6  2
     256     189     795    2010       2       1       0 0099367235     0089534544     0099368557           0  1
     257     244     685    2010       2       1       0 0099367246     0097110955     0099368298           0  1
     258     943     590    2010       2       1       0 0099367247     0099368987     0099368052           0  1
     259     112     154    1988       2       1       0 0099367250     0060004265     0082595475           1  2
     260     400     361    2010       2       1       0 0099367252     0099367616     0099367519           0  1
     261     190     797    2010       2       1       0 0099367259     0089549052     0099368560           0  1
     262     189     557    2010       2       1       0 0099367263     0089534544     0099367989           0  1
     263     942     210    2010       2       1       0 0099367264     0099368984     0092179917           0  1
     264     400     520    2010       2       1       0 0099367268     0099367616     0099367900           0  1
     265     126     739    1988       1       1       0 0099367275     0075006178     0099368401          21  2
     266     156     136    1988       2       1       0 0099367280     0082631078     0077029423           1  2
     267     401     193    2010       2       1       0 0099367281     0099367619     0089553439           0  1
     268     118     130    1988       2       1       0 0099367283     0060008323     0076136981           1  2
     269     942     323    2010       2       1       0 0099367288     0099368984     0099367414           0  1
     270     400     525    2010       2       1       0 0099367293     0099367616     0099367909           0  1
     271     128     750    1988       2       1       0 0099367296     0076019328     0099368426           1  2
     272     891     913    2010       2       1       0 0099367304     0099368834     0099368898           0  1
     273     681     691    2010       2       1       0 0099367307     0099368285     0099368307           0  1
     274     203     580    2010       2       1       0 0099367310     0091441639     0099368024           0  1
     275     400     525    2011       2       1       0 0099367314     0099367616     0099367909           0  1
     276     933     437    2011       2       1       0 0099367315     0099368953     0099367704           0  1
     277     203     583    2011       2       1       0 0099367317     0091441639     0099368032           0  1
     278     933     820    2011       2       1       0 0099367319     0099368953     0099368633           0  1
     279     933     793    2011       2       1       0 0099367320     0099368953     0099368550           0  1
     280     243     850    2011       2       1       0 0099367321     0097108047     0099368723           0  1
     281     877    1036    2011       2       1       0 0099367322     0099368794     0099369266           0  1
     282     933     552    2011       2       1       0 0099367323     0099368953     0099367977           0  1
     283     244     194    2011       2       1       0 0099367329     0097110955     0090600136           0  1
     284     215     656    2011       2       1       0 0099367330     0093040969     0099368216           0  1
     285     877     842    2011       2       1       0 0099367332     0099368794     0099368692           0  1
     286     400     307    2011       2       1       0 0099367333     0099367616     0099367388           0  1
     287     767     236    2011       2       1       0 0099367334     0099368463     0096100780           0  1
     288     943     474    2011       2       1       0 0099367337     0099368987     0099367798           0  1
     289     215     795    2011       2       1       0 0099367351     0093040969     0099368557           0  1
     290     190     506    2011       2       1       0 0099367352     0089549052     0099367874           0  1
     291     933     821    2011       2       1       0 0099367355     0099368953     0099368634           0  1
     292     215     424    2011       2       1       0 0099367359     0093040969     0099367676           0  1
     293     942     385    2011       2       1       0 0099367360     0099368984     0099367578           0  1
     294     215     635    2011       2       1       0 0099367362     0093040969     0099368151           0  1
     295       0       0    2003       2       1       0 0099367363     0000000000     0000000000           1  1
     296     150     947    1989       2       1       0 0099367364     0081505827     0099368993           5  2
     297     246     522    2011       2       1       0 0099367365     0098113642     0099367902           0  1
     298     181     655    2011       2       1       0 0099367371     0087309981     0099368215           0  1
     299     120     949    1989       2       1       0 0099367374     0060011120     0099368995           1  2
     300     129      64    1989       2       1       0 0099367375     0076032178     0050220655           1  2
     301     243      81    2011       2       1       0 0099367376     0097108047     0052469345           0  1
     302     215     247    2011       2       1       0 0099367378     0093040969     0099367203           0  1
     303     883     884    2011       2       1       0 0099367380     0099368809     0099368813           0  1
     304     877     379    2011       2       1       0 0099367382     0099368794     0099367569           0  1
     305     558     392    2011       2       1       0 0099367385     0099367994     0099367596           0  1
     306     400     574    2011       2       1       0 0099367386     0099367616     0099368016           0  1
     307     128     491    1989       2       1       0 0099367388     0076019328     0099367846           2  2
     308     733     723    2011       2       1       0 0099367390     0099368394     0099368374           0  1
     309     203     295    2011       2       1       0 0099367394     0091441639     0099367363           0  1
     310     933     941    2011       2       1       0 0099367395     0099368953     0099368979           0  1
     311     400    1039    2011       2       1       0 0099367396     0099367616     0099369269           0  1
     312     877     795    2011       2       1       0 0099367397     0099368794     0099368557           0  1
     313     118     124    1989       2       1       0 0099367398     0060008323     0075003046           3  2
     314       0       0    1990       2       1       0 0099367402     0000000000     0000000000           2  1
     315     150     170    1990       2       1       0 0099367403     0081505827     0085164740           0  1
     316     106     768    1990       1       1       0 0099367404     0060000380     0099368469           5  1
     317     112     710    1990       2       1       0 0099367407     0060004265     0099368346           5  1
     318     867       0    1990       2       1       0 0099367408     0099368768     2099369923           1  1
     319     156     130    1990       2       1       0 0099367409     0082631078     0076136981           2  1
     320     125     421    1990       2       1       0 0099367410     0075006172     0099367668           0  1
     321     118     967    1990       2       1       0 0099367411     0060008323     0099369060           0  1
     322     112     138    1990       2       1       0 0099367413     0060004265     0078135649           0  1
     323     153     856    1990       2       1       0 0099367414     0082595474     0099368738           3  1
     324     120     142    1990       2       1       0 0099367415     0060011120     0079279101           0  1
     325     125     849    1990       2       1       0 0099367419     0075006172     0099368722           2  1
     326     125     802    1990       2       1       0 0099367424     0075006172     0099368582           0  1
     327     112     154    1990       2       1       0 0099367427     0060004265     0082595475           0  1
     328     126     905    1990       2       1       0 0099367428     0075006178     0099368865           0  1
     329     156     148    1990       2       1       0 0099367434     0082631078     0081505804           0  1
     330     126     791    1990       2       1       0 0099367435     0075006178     0099368548           0  1
     331     150     751    1990       2       1       0 0099367437     0081505827     0099368427           2  1
     332     742     689    1990       2       1       0 0099367439     0099368404     0099368305           1  1
     333      96       0    1968       2       1       0 0099367440     0059037160     0049060498           3  3
     334     942     764    1990       2       1       0 0099367446     0099368984     0099368454           0  1
     335     156      55    1990       2       1       0 0099367448     0082631078     0050212491           0  1
     336     120     890    1990       2       1       0 0099367456     0060011120     0099368833           0  1
     337     181      77    1991       2       1       0 0099367458     0087309981     0050297956           0  1
     338     120    1017    1991       2       1       0 0099367460     0060011120     0099369195           0  1
     339     117       0    1969       1       1       0 0099367461     0060007265     0099367204           1  3
     340     120     142    1991       2       1       0 0099367462     0060011120     0079279101           0  1
     341     153     856    1991       2       1       0 0099367463     0082595474     0099368738           2  1
     342     113       0    1969       1       1       0 0099367466     0060005018     0099369131           1  3
     343     125     802    1991       2       1       0 0099367470     0075006172     0099368582           0  1
     344     110       0    1969       2       1       0 0099367471     0060004018     2099369869           3  2
     345     125     763    1991       2       1       0 0099367481     0075006172     0099368452           0  1
     346     117       0    1966       2       1       0 0099367483     0060007265     2099369847           1  4
     347     176     169    1991       2       1       0 0099367487     0086264757     0085112953           2  1
     348     125     849    1991       2       1       0 0099367488     0075006172     0099368722           1  1
     349     176     179    1991       2       1       0 0099367491     0086264757     0087309686           0  1
     350     887     897    1991       2       1       0 0099367492     0099368829     0099368845           0  1
     351     126     905    1991       1       1       0 0099367494     0075006178     0099368865           0  1
     352     117       0    1969       2       1       0 0099367495     0060007265     2099369456           1  3
     353     117      17    1969       2       1       0 0099367501     0060007265     0049031673           1  3
     354       0       0    1980       2       1       0 0099367506     0000000000     0000000000           4  2
     355     106     768    1991       2       1       0 0099367507     0060000380     0099368469           3  1
     356     116      62    1991       2       1       0 0099367508     0060006294     0050218655           0  1
     357     942     764    1991       2       1       0 0099367509     0099368984     0099368454           0  1
     358     125     739    1991       2       1       0 0099367510     0075006172     0099368401           0  1
     359     120      66    1992       2       1       0 0099367511     0060011120     0050220674           0  1
     360     943     255    1992       2       1       0 0099367516     0099368987     0099367234           4  1
     361     125     849    1992       2       1       0 0099367519     0075006172     0099368722           5  1
     362     120      71    1992       2       1       0 0099367520     0060011120     0050220682           1  1
     363     156     722    1992       2       1       0 0099367522     0082631078     0099368373           4  1
     364     156     875    1992       2       1       0 0099367528     0082631078     0099368788           1  1
     365     181     890    1992       2       1       0 0099367532     0087309981     0099368833           0  1
     366     108       0    1970       2       1       0 0099367533     0060003379     0049031756           1  3
     367     867     147    1992       2       1       0 0099367534     0099368768     0080425982           2  1
     368     156     710    1992       2       1       0 0099367535     0082631078     0099368346           6  1
     369     181      77    1992       2       1       0 0099367537     0087309981     0050297956           0  1
     370     146     354    1992       2       1       0 0099367538     0080390193     0099367506           0  1
     371     117      22    1970       2       1       0 0099367539     0060007265     0049070261           1  3
     372     125     802    1992       1       1       0 0099367542     0075006172     0099368582           1  1
     373     156     178    1992       2       1       0 0099367543     0082631078     0087309671           2  1
     374     156     164    1992       2       1       0 0099367546     0082631078     0084010913           0  1
     375     157     130    1992       2       1       0 0099367549     0083650761     0076136981           0  1
     376     183     779    1992       2       1       0 0099367553     0087329507     0099368517           0  1
     377     153     909    1992       2       1       0 0099367565     0082595474     0099368891           1  1
     378     183     124    1992       2       1       0 0099367566     0087329507     0075003046           0  1
     379       0       0    2000       2       1       0 0099367569     0000000000     0000000000           4  1
     380     120     145    1992       2       1       0 0099367570     0060011120     0080356378           0  1
     381     588     517    1992       2       1       0 0099367573     0099368048     0099367895           0  1
     382     120     173    1992       2       1       0 0099367574     0060011120     0085164765           5  1
     383     118     701    1992       2       1       0 0099367576     0060008323     0099368328           0  1
     384     887     897    1992       2       1       0 0099367577     0099368829     0099368845           0  1
     385     125     584    1992       2       1       0 0099367578     0075006172     0099368033           1  1
     386     116     344    1992       2       1       0 0099367580     0060006294     0099367471           0  1
     387     153     856    1992       2       1       0 0099367582     0082595474     0099368738           0  1
     388     588     517    1993       2       1       0 0099367584     0099368048     0099367895           0  1
     389     183       0    1993       2       1       0 0099367589     0087329507     2099369932           0  1
     390     120     852    1993       2       1       0 0099367593     0060011120     0099368726           0  1
     391     125     824    1993       2       1       0 0099367594     0075006172     0099368643           0  1
     392     112     909    1993       2       1       0 0099367596     0060004265     0099368891           5  1
     393     156     807    1993       2       1       0 0099367599     0082631078     0099368595           0  1
     394     183     175    1993       2       1       0 0099367600     0087329507     0086212125           0  1
     395     116      62    1993       2       1       0 0099367601     0060006294     0050218655           0  1
     396     943     699    1993       2       1       0 0099367603     0099368987     0099368326           0  1
     397     117      60    1971       1       1       0 0099367607     0060007265     0050212658           1  3
     398     116     344    1993       2       1       0 0099367613     0060006294     0099367471           0  1
     399     120     142    1993       2       1       0 0099367614     0060011120     0079279101           2  1
